PROPERTY,REP_FIRM,ADVERTISER_NAME,ADVERTISER_GUID,YEAR_NUMBER,MONTH_NUMBER,DEMOGRAPHIC,ORDER_TYPE,CASH_OR_TRADE,AGENCY_NAME,AGENCY_GUID,SALES_OFFICE_NAME,AE_CODE,SALES_PERSON,PARENT_PRODUCT_CODE_NAME,PRODUCT_CODE_NAME,DEV_TYPE,PROGRAM_TYPE,CALENDAR_TYPE,SHARE_OF_ORDER,ORDER_NUMBER,CORE_ADVERTISER_MID,CORE_ADVERTISER_TOP,NET_AMOUNT,GROSS_AMOUNT
KLDO,UNIVISION - AFFILIATE,GM BPG Dealers Association,4bd39fcd-9bac-4337-9db9-c5475cb16ed6,2025,12,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TEFIN,Elizabeth Fine,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25038755,,,3285.25,3865
KBZO,UNIVISION - AFFILIATE,Lexus Dealer Association,424b2055-69b4-4cda-bac1-9a8ed882cd9f,2025,11,Adults 25-54,Time Sale - General,C,"Media Influence, LLC",5891830c-6345-4ebd-b378-a7949692a415,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038757,,,1253.75,1475
KBZO,UNIVISION - AFFILIATE,Lexus Dealer Association,424b2055-69b4-4cda-bac1-9a8ed882cd9f,2025,11,Adults 25-54,Time Sale - General,C,"Media Influence, LLC",5891830c-6345-4ebd-b378-a7949692a415,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038757,,,1253.75,1475
KXUN,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2025,11,Adults 18+,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - DFW,TBHIL,Brittney Hill - TERMINATED,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038708,,,9350,11000
KXUN,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2025,11,Adults 18+,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - DFW,TBHIL,Brittney Hill - TERMINATED,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038708,,,9350,11000
KXUN,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2026,1,Adults 18+,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - DFW,TBHIL,Brittney Hill - TERMINATED,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038708,,,2108,2480
KXUN,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2026,1,Adults 18+,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - DFW,TBHIL,Brittney Hill - TERMINATED,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038708,,,2108,2480
KSMS,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2025,10,Adults 18-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,BROADCAST,0,25038711,,,5725.06,6735.36
KSMS,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2025,10,Adults 18-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,CALENDAR,0,25038711,,,5725.06,6735.36
KBNT,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2025,9,Adults 18-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,BROADCAST,0,25038712,,,4600.03,5411.8
KBNT,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2025,9,Adults 18-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,CALENDAR,0,25038712,,,4600.03,5411.8
WLII,UNIVISION - AFFILIATE,"Advertex Communications, Inc.",f964a0d1-3931-49d9-a5e9-74b2739c5862,2025,9,Women 25-54,Time Sale - General,C,Spark Foundry,88f5c170-4903-42ed-8698-9db5746ff756,Holding Company - NYC,TFABR,Frankeloy Abreu,Retail,Department Stores,,,BROADCAST,0,25038714,,,3346.88,3937.5
WLII,UNIVISION - AFFILIATE,"Advertex Communications, Inc.",f964a0d1-3931-49d9-a5e9-74b2739c5862,2025,9,Women 25-54,Time Sale - General,C,Spark Foundry,88f5c170-4903-42ed-8698-9db5746ff756,Holding Company - NYC,TFABR,Frankeloy Abreu,Retail,Department Stores,,,CALENDAR,0,25038714,,,3346.88,3937.5
WUVN,UNIVISION - AFFILIATE,Toyota Dealer Association,d0c7c00b-fad9-425a-849f-870ec0b9dd11,2025,9,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - NYC,TFABR,Frankeloy Abreu,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038719,,,2278,2680
WUVN,UNIVISION - AFFILIATE,Toyota Dealer Association,d0c7c00b-fad9-425a-849f-870ec0b9dd11,2025,9,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - NYC,TFABR,Frankeloy Abreu,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038719,,,2278,2680
KEVC,UNIVISION - AFFILIATE,Southern California Toyota Dealers,2d215f6e-3efa-410a-8ebd-c15a82e4ad74,2025,9,Adults 35+,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,TASAN,Ana F. Santana,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038721,,,450.5,530
KEVC,UNIVISION - AFFILIATE,Southern California Toyota Dealers,2d215f6e-3efa-410a-8ebd-c15a82e4ad74,2025,9,Adults 35+,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,TASAN,Ana F. Santana,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038721,,,450.5,530
KBNT,UNIVISION - AFFILIATE,San Diego Toyota Dealers,5b800ae4-9c25-4369-b059-6db5a1421b2e,2025,9,Adults 35+,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,RDWIT,Dayna Wittman,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038737,,,1644.75,1935
KBNT,UNIVISION - AFFILIATE,San Diego Toyota Dealers,5b800ae4-9c25-4369-b059-6db5a1421b2e,2025,9,Adults 35+,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,RDWIT,Dayna Wittman,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038737,,,1644.75,1935
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,9,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,BROADCAST,0,25038744,,,68,80
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,9,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,CALENDAR,0,25038744,,,68,80
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,9,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,BROADCAST,0,25038746,,,68,80
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,9,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,CALENDAR,0,25038746,,,68,80
KCRP,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2025,10,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,BROADCAST,0,25038754,,,1542.75,1815
KCRP,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2025,10,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,CALENDAR,0,25038754,,,1542.75,1815
KCRP,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2025,12,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,BROADCAST,0,25038754,,,514.25,605
KCRP,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2025,12,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,CALENDAR,0,25038754,,,514.25,605
KLDO,UNIVISION - AFFILIATE,GM Chevy Dealers (A),00000000-0000-0000-0000-000000000000,2025,11,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TEFIN,Elizabeth Fine,Automotive - Manufacturers and Dealers,Auto Dealers Association,,,BROADCAST,0,25038756,,,2958,3480
KLDO,UNIVISION - AFFILIATE,GM Chevy Dealers (A),00000000-0000-0000-0000-000000000000,2025,11,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TEFIN,Elizabeth Fine,Automotive - Manufacturers and Dealers,Auto Dealers Association,,,CALENDAR,0,25038756,,,2958,3480
KTFN,UNIVISION - AFFILIATE,GM Chevy Dealers,4ac2e3ee-9ca5-4202-a67c-ced22c91556e,2025,10,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TBJAC,Britt Jackson Griffin,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25038761,,,2856,3360
KTFN,UNIVISION - AFFILIATE,GM Chevy Dealers,4ac2e3ee-9ca5-4202-a67c-ced22c91556e,2025,10,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TBJAC,Britt Jackson Griffin,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25038761,,,2856,3360
KTFN,UNIVISION - AFFILIATE,GM Chevy Dealers,4ac2e3ee-9ca5-4202-a67c-ced22c91556e,2025,12,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TBJAC,Britt Jackson Griffin,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25038761,,,2703,3180
KTFN,UNIVISION - AFFILIATE,GM Chevy Dealers,4ac2e3ee-9ca5-4202-a67c-ced22c91556e,2025,12,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TBJAC,Britt Jackson Griffin,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25038761,,,2703,3180
KTFN,UNIVISION - AFFILIATE,GM BPG Dealers Association,4bd39fcd-9bac-4337-9db9-c5475cb16ed6,2025,12,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TBJAC,Britt Jackson Griffin,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25038763,,,2741.25,3225
KTFN,UNIVISION - AFFILIATE,GM BPG Dealers Association,4bd39fcd-9bac-4337-9db9-c5475cb16ed6,2025,12,Adults 35-64,Time Sale - General,C,Martin Retail Group,acdfc8d4-3f4d-4bc3-bc69-6d5418bac701,Holding Company - ATL,TBJAC,Britt Jackson Griffin,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25038763,,,2741.25,3225
KREN,UNIVISION - AFFILIATE,"Southern Nevada Honda Dealers Association, Inc.",07d28abe-787c-45dd-9f8a-c36f14967c87,2025,11,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25038765,,,110.5,130
KREN,UNIVISION - AFFILIATE,"Southern Nevada Honda Dealers Association, Inc.",07d28abe-787c-45dd-9f8a-c36f14967c87,2025,11,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25038765,,,110.5,130
KPMR,UNIVISION - AFFILIATE,Central Coast Honda Dealers,07fcca4a-67ed-4590-a50f-4ae95e18208b,2025,9,Adults 25-54,Time Sale - General,C,"Omni Automotive, Inc.",11e187be-b563-49ac-8c43-95bd59880475,MM - National MIA,RWKAM,Wendy Kamilar,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25038769,,,281.51,331.19
KPMR,UNIVISION - AFFILIATE,Central Coast Honda Dealers,07fcca4a-67ed-4590-a50f-4ae95e18208b,2025,9,Adults 25-54,Time Sale - General,C,"Omni Automotive, Inc.",11e187be-b563-49ac-8c43-95bd59880475,MM - National MIA,RWKAM,Wendy Kamilar,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25038769,,,281.51,331.19
KELV,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2025,11,Adults 18+,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - LAX,TKHER,Keith Herbers,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038613,,,192.1,226
KELV,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2025,11,Adults 18+,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - LAX,TKHER,Keith Herbers,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038613,,,192.1,226
KBNT,UNIVISION - AFFILIATE,"AT&T, Inc.",8e3c0b76-b6e6-4145-a946-61cca01d9fe0,2025,9,Adults 18-49,Time Sale - General,C,Hearts & Science,00000000-0000-0000-0000-000000000000,Holding Company - LAX,TCJOU,Christine Joubert,Telecommunications,Telephone/PH Services/Telecomm,,,BROADCAST,0,25038614,,,9945,11700
KBNT,UNIVISION - AFFILIATE,"AT&T, Inc.",8e3c0b76-b6e6-4145-a946-61cca01d9fe0,2025,9,Adults 18-49,Time Sale - General,C,Hearts & Science,00000000-0000-0000-0000-000000000000,Holding Company - LAX,TCJOU,Christine Joubert,Telecommunications,Telephone/PH Services/Telecomm,,,CALENDAR,0,25038614,,,9945,11700
KLDO,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038622,,,331.5,390
KLDO,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038622,,,331.5,390
KETF,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038623,,,42.5,50
KETF,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038623,,,42.5,50
KINT,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038624,,,731,860
KINT,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038624,,,731,860
KTFN,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,12,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038625,,,249.05,293
KTFN,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,12,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038625,,,249.05,293
KINT,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,11,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038626,,,753.95,887
KINT,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,11,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038626,,,753.95,887
KINT,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,12,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038626,,,801.55,943
KINT,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,12,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038626,,,801.55,943
KORO,UNIVISION - AFFILIATE,Texas Dairy Queen Operators Council,6ff37293-f581-4e3a-8770-0fe7d07abd69,2025,9,Adults 35-54,Time Sale - General,C,"Loomis Agency, LLC",2ecc4926-3b98-4dd1-a9d3-7ab63f76e922,MM - National DFW,RKPER,Karina Perez,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25038631,,,387.6,456
KORO,UNIVISION - AFFILIATE,Texas Dairy Queen Operators Council,6ff37293-f581-4e3a-8770-0fe7d07abd69,2025,9,Adults 35-54,Time Sale - General,C,"Loomis Agency, LLC",2ecc4926-3b98-4dd1-a9d3-7ab63f76e922,MM - National DFW,RKPER,Karina Perez,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25038631,,,387.6,456
KDCU,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25038632,,,1297.95,1527
KDCU,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25038632,,,1297.95,1527
WUVN,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - NYC,TFABR,Frankeloy Abreu,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25038633,,,187.85,221
WUVN,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - NYC,TFABR,Frankeloy Abreu,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25038633,,,187.85,221
WUTH,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - NYC,TFABR,Frankeloy Abreu,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25038634,,,52.7,62
WUTH,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - NYC,TFABR,Frankeloy Abreu,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25038634,,,52.7,62
KNVO,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038641,,,280.5,330
KNVO,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,10,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038641,,,280.5,330
KNVO,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,12,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25038642,,,1275,1500
KNVO,UNIVISION - AFFILIATE,Gulf States Toyota Dealers,22fcb24a-1f55-470c-b60a-225a7bfa7045,2025,12,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25038642,,,1275,1500
KDJT,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25038648,,,203.15,239
KDJT,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,9,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25038648,,,203.15,239
